index,52,51,53,54,55,56,57,58,59
D_0__Archaea;D_1__Altiarchaeota;D_2__Altiarchaeia;D_3__uncultured archaeon,2,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Chloroflexi;D_2__OLB14;D_3__uncultured bacterium,0,23,0,34,0,42,0,0,0
D_0__Bacteria;D_1__Chloroflexi;D_2__TK10;Ambiguous_taxa,0,9,0,0,0,0,0,0,5
D_0__Bacteria;D_1__Chloroflexi;D_2__TK10;D_3__metagenome,0,74,0,0,0,0,15,9,45
D_0__Bacteria;D_1__Chloroflexi;D_2__TK10;D_3__uncultured bacterium,0,25,0,0,0,0,0,5,0
D_0__Bacteria;D_1__Chloroflexi;D_2__TK10;__,0,6,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Cloacimonetes;D_2__Cloacimonadia;D_3__Cloacimonadales,13,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Cyanobacteria;D_2__Melainabacteria;D_3__Gastranaerophilales,9,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Cyanobacteria;D_2__Melainabacteria;D_3__Obscuribacterales,0,0,0,0,0,11,25,0,0
D_0__Bacteria;D_1__Cyanobacteria;D_2__Melainabacteria;D_3__Vampirovibrionales,0,4,0,0,2,0,15,0,0
D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast,16663,1313,127,412,284,271,1428,156,34
D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Leptolyngbyales,23,0,0,0,0,0,12,0,0
D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Nostocales,1058,0,0,46,79,0,371,5,30
D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Synechococcales,203,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;__,0,8,6,0,0,0,0,0,0
D_0__Bacteria;D_1__Cyanobacteria;D_2__Sericytochromatia;Ambiguous_taxa,0,0,0,0,0,0,10,0,0
D_0__Bacteria;D_1__Cyanobacteria;D_2__Sericytochromatia;D_3__metagenome,0,14,0,0,0,2,0,0,0
D_0__Bacteria;D_1__Cyanobacteria;D_2__Sericytochromatia;D_3__uncultured bacterium,0,46,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Cyanobacteria;D_2__Sericytochromatia;D_3__uncultured soil bacterium,0,0,0,0,0,9,10,0,0
D_0__Bacteria;D_1__Deinococcus-Thermus;D_2__Deinococci;D_3__Deinococcales,17,64,23,0,0,0,33,36,0
D_0__Bacteria;D_1__Dependentiae;D_2__Babeliae;D_3__Babeliales,525,26,14,10,0,34,6,0,0
D_0__Bacteria;D_1__Elusimicrobia;D_2__Elusimicrobia;D_3__Lineage IV,29,13,0,0,0,16,0,0,0
D_0__Bacteria;D_1__Elusimicrobia;D_2__Elusimicrobia;D_3__MD2894-B20,33,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Elusimicrobia;D_2__Elusimicrobia;D_3__MVP-88,16,0,0,0,6,0,0,0,0
D_0__Bacteria;D_1__Elusimicrobia;D_2__Endomicrobia;D_3__Endomicrobiales,9,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Elusimicrobia;D_2__Lineage IIa;D_3__uncultured bacterium,21,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Elusimicrobia;D_2__Lineage IIa;__,0,0,0,0,0,40,0,0,9
D_0__Bacteria;D_1__Elusimicrobia;D_2__Lineage IIb;D_3__uncultured archaeon,10,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Elusimicrobia;D_2__Lineage IIb;D_3__uncultured bacterium,9,0,0,24,11,0,0,3,0
D_0__Bacteria;D_1__Elusimicrobia;D_2__Lineage IIc;D_3__uncultured bacterium,0,0,9,0,0,0,0,0,0
D_0__Bacteria;D_1__Elusimicrobia;D_2__Rs-M47;D_3__uncultured bacterium,8,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Elusimicrobia;D_2__Rs-M47;D_3__uncultured organism,3,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Elusimicrobia;__;__,17,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Entotheonellaeota;D_2__Entotheonellia;D_3__Entotheonellales,0,0,0,0,21,0,0,0,12
D_0__Bacteria;D_1__Epsilonbacteraeota;D_2__Campylobacteria;D_3__Campylobacterales,33,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__FBP;D_2__metagenome;D_3__metagenome,0,33,3,0,0,0,33,10,0
D_0__Bacteria;D_1__FBP;D_2__uncultured actinobacterium;D_3__uncultured actinobacterium,0,11,0,0,0,0,0,0,0
D_0__Bacteria;D_1__FBP;D_2__uncultured bacterium;D_3__uncultured bacterium,0,19,0,0,0,0,0,7,0
D_0__Bacteria;D_1__FBP;__;__,0,0,19,0,0,23,0,0,0
D_0__Bacteria;D_1__Fibrobacteres;D_2__Chitinivibrionia;D_3__uncultured,25,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Fibrobacteres;D_2__Fibrobacteria;D_3__Fibrobacterales,260,190,46,57,98,95,131,311,23
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales,73,346,288,5,96,83,82,114,218
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales,125,22,43,13,21,21,29,0,28
D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales,0,0,0,5,0,0,0,0,12
D_0__Bacteria;D_1__Firmicutes;D_2__Limnochordia;D_3__Limnochordales,0,13,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Fusobacteria;D_2__Fusobacteriia;D_3__Fusobacteriales,5,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__BD2-11 terrestrial group;D_3__metagenome,0,18,0,11,0,0,0,0,19
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__BD2-11 terrestrial group;D_3__uncultured Gemmatimonadetes bacterium,160,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__BD2-11 terrestrial group;D_3__uncultured bacterium,536,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__BD2-11 terrestrial group;D_3__uncultured deep-sea bacterium,12,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__BD2-11 terrestrial group;__,844,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales,589,1109,127,195,186,1141,224,836,81
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__MD2902-B12;D_3__uncultured bacterium,22,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__PAUC43f marine benthic group;Ambiguous_taxa,113,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__PAUC43f marine benthic group;D_3__uncultured bacterium,76,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__PAUC43f marine benthic group;__,8,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__S0134 terrestrial group;Ambiguous_taxa,0,0,14,0,0,0,0,0,0
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__S0134 terrestrial group;D_3__metagenome,0,33,17,12,0,78,38,0,0
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__S0134 terrestrial group;D_3__uncultured Gemmatimonadetes bacterium,57,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__S0134 terrestrial group;D_3__uncultured bacterium,0,15,11,0,0,0,0,0,0
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__S0134 terrestrial group;D_3__uncultured compost bacterium,0,0,24,0,0,0,0,0,0
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__S0134 terrestrial group;__,0,21,0,0,0,23,0,0,0
D_0__Bacteria;D_1__Halanaerobiaeota;D_2__Halanaerobiia;D_3__Halanaerobiales,0,4,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Hydrogenedentes;D_2__Hydrogenedentia;D_3__Hydrogenedentiales,165,17,6,3,0,9,0,0,3
D_0__Bacteria;D_1__Kiritimatiellaeota;D_2__Kiritimatiellae;D_3__Kiritimatiellales,164,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Kiritimatiellaeota;D_2__Kiritimatiellae;D_3__WCHB1-41,99,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__LCP-89;D_2__Calditrichaeota bacterium AABM5.125.24;D_3__Calditrichaeota bacterium AABM5.125.24,6,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__LCP-89;D_2__saltmarsh clone LCP-89;D_3__saltmarsh clone LCP-89,7,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__LCP-89;D_2__uncultured Deferribacteres bacterium;D_3__uncultured Deferribacteres bacterium,6,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__LCP-89;D_2__uncultured bacterium;D_3__uncultured bacterium,139,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__LCP-89;__;__,44,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Latescibacteria;D_2__Latescibacteria;D_3__Latescibacterales,923,0,0,13,9,0,8,0,24
D_0__Bacteria;D_1__Latescibacteria;D_2__bacterium enrichment culture clone 58;D_3__bacterium enrichment culture clone 58,12,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Latescibacteria;D_2__saltmarsh clone LCP-67;D_3__saltmarsh clone LCP-67,77,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured Acidobacterium sp.;D_3__uncultured Acidobacterium sp.,0,0,0,19,0,0,0,0,0
D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured Desulfuromonadales bacterium;D_3__uncultured Desulfuromonadales bacterium,0,0,0,0,10,0,0,0,0
D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured Fibrobacteres bacterium;D_3__uncultured Fibrobacteres bacterium,0,0,0,9,0,0,0,0,0
D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured Gemmatimonadetes bacterium;D_3__uncultured Gemmatimonadetes bacterium,25,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured Latescibacteria bacterium;D_3__uncultured Latescibacteria bacterium,27,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured Pelobacter sp.;D_3__uncultured Pelobacter sp.,8,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured Verrucomicrobia bacterium;D_3__uncultured Verrucomicrobia bacterium,86,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured bacterium mle1-16;D_3__uncultured bacterium mle1-16,16,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured bacterium;D_3__uncultured bacterium,470,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured organism;D_3__uncultured organism,49,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured planctomycete;D_3__uncultured planctomycete,8,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured prokaryote;D_3__uncultured prokaryote,0,0,0,8,0,0,0,0,0
D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured soil bacterium PBS-III-30;D_3__uncultured soil bacterium PBS-III-30,18,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured soil bacterium;D_3__uncultured soil bacterium,13,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Latescibacteria;D_2__unidentified bacterium wb1_H11;D_3__unidentified bacterium wb1_H11,63,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Latescibacteria;__;__,472,0,0,0,0,0,0,0,44
D_0__Bacteria;D_1__Lentisphaerae;D_2__Lentisphaeria;D_3__Victivallales,242,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Lentisphaerae;D_2__Oligosphaeria;D_3__Oligosphaerales,23,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Lentisphaerae;D_2__Oligosphaeria;D_3__SS1-B-02-17,35,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Margulisbacteria;Ambiguous_taxa;Ambiguous_taxa,65,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Margulisbacteria;D_2__uncultured bacterium;D_3__uncultured bacterium,8,0,3,0,0,0,0,0,0
D_0__Bacteria;D_1__Margulisbacteria;D_2__uncultured organism;D_3__uncultured organism,20,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Margulisbacteria;__;__,24,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured bacterium;D_3__uncultured bacterium,118,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Modulibacteria;D_2__Moduliflexia;D_3__Moduliflexales,367,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Nitrospinae;D_2__Nitrospinia;D_3__Nitrospinales,85,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Nitrospinae;D_2__P9X2b3D02;D_3__uncultured bacterium,332,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Nitrospinae;D_2__P9X2b3D02;D_3__uncultured delta proteobacterium,5,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Nitrospinae;D_2__P9X2b3D02;__,4,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Nitrospirae;D_2__4-29-1;D_3__uncultured Nitrospirae bacterium,31,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Nitrospirae;D_2__4-29-1;D_3__uncultured bacterium,9,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Nitrospirae;D_2__Nitrospira;D_3__Nitrospirales,578,61,91,190,155,25,88,19,60
D_0__Bacteria;D_1__Nitrospirae;D_2__Thermodesulfovibrionia;D_3__uncultured,2591,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Omnitrophicaeota;D_2__Candidatus Omnitrophica bacterium CG1_02_44_16;D_3__Candidatus Omnitrophica bacterium CG1_02_44_16,8,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Omnitrophicaeota;D_2__Omnitrophia;D_3__Omnitrophales,46,0,0,0,0,7,51,0,0
D_0__Bacteria;D_1__Omnitrophicaeota;D_2__Omnitrophia;D_3__uncultured Omnitrophica bacterium,59,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Omnitrophicaeota;D_2__Omnitrophia;D_3__uncultured organism,41,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Omnitrophicaeota;D_2__uncultured Latescibacteria bacterium;D_3__uncultured Latescibacteria bacterium,18,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Omnitrophicaeota;D_2__uncultured bacterium;D_3__uncultured bacterium,624,0,5,0,0,0,0,0,0
D_0__Bacteria;D_1__Omnitrophicaeota;D_2__uncultured beta proteobacterium;D_3__uncultured beta proteobacterium,12,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Omnitrophicaeota;D_2__uncultured organism;D_3__uncultured organism,3,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Omnitrophicaeota;__;__,43,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Buchananbacteria,3,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Falkowbacteria,447,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Kerfeldbacteria,338,41,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Komeilibacteria,55,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Kuenenbacteria,41,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Magasanikbacteria,46,9,3,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Uhrbacteria,5,112,0,0,0,0,5,0,8
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;__,33,0,0,3,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Berkelbacteria;D_3__Candidatus Berkelbacteria bacterium CG2_30_43_20,0,0,0,0,0,0,0,3,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Berkelbacteria;D_3__Candidatus Berkelbacteria bacterium RIFOXYA2_FULL_43_10,37,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Berkelbacteria;D_3__metagenome,0,5,0,0,0,0,3,6,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Berkelbacteria;D_3__uncultured bacterium,35,47,0,0,0,0,6,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Berkelbacteria;__,0,3,0,0,0,10,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__CPR2;D_3__uncultured bacterium,52,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;Ambiguous_taxa,0,7,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Absconditabacteriales (SR1),0,21,0,0,0,0,31,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Candidatus Abawacabacteria,56,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Candidatus Peregrinibacteria,54,0,0,0,0,0,3,9,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Candidatus Peribacteria,104,9,6,0,3,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__JGI 0000069-P22,8,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__marine metagenome,11,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__uncultured bacterium,62,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__uncultured deep-sea bacterium,17,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__uncultured organism,12,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__uncultured sediment bacterium,22,0,0,0,0,0,9,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;__,38,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Kazania;D_3__uncultured bacterium,0,0,9,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia;D_3__Candidatus Chisholmbacteria,66,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia;D_3__Candidatus Pacebacteria,56,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia;D_3__Candidatus Woesebacteria,79,17,0,0,0,4,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia;D_3__uncultured candidate division WS6 bacterium,0,21,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia;D_3__uncultured soil bacterium,0,8,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia;__,3,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Adlerbacteria,0,138,5,11,0,80,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Azambacteria,15,255,17,15,0,0,0,99,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Brennerbacteria,76,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Campbellbacteria,37,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Colwellbacteria,19,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Kaiserbacteria,0,91,0,2,14,57,0,4,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Liptonbacteria,7,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Moranbacteria,230,15,13,4,0,18,0,11,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Nomurabacteria,55,406,14,9,2,91,61,46,22
D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Portnoybacteria,2,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Staskawiczbacteria,8,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Yanofskybacteria,42,7,0,0,0,0,0,0,7
D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Zambryskibacteria,0,17,0,0,0,37,0,14,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__GWA2-38-13b,16,31,0,0,0,0,0,0,2
D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__uncultured Parcubacteria group bacterium,0,80,0,0,0,4,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__uncultured bacterium,23,192,24,3,21,24,14,110,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__uncultured soil bacterium,0,20,0,0,0,8,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;__,115,19,5,0,0,15,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Saccharimonadia;D_3__Saccharimonadales,41,1328,288,87,60,771,107,177,35
D_0__Bacteria;D_1__Patescibacteria;D_2__WS6 (Dojkabacteria);D_3__uncultured bacterium,9,42,0,0,0,0,7,40,0
D_0__Bacteria;D_1__Patescibacteria;D_2__WS6 (Dojkabacteria);D_3__uncultured marine bacterium,6,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__WS6 (Dojkabacteria);__,12,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__WWE3;Ambiguous_taxa,0,8,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__WWE3;D_3__uncultured bacterium,59,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__WWE3;D_3__uncultured candidate division WWE3 bacterium,10,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__WWE3;__,13,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__uncultured;D_3__uncultured bacterium,0,31,30,0,0,0,0,0,2
D_0__Bacteria;D_1__Planctomycetes;D_2__BD7-11;D_3__uncultured Planctomycetia bacterium,5,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__BD7-11;D_3__uncultured bacterium,2,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__Brocadiae;D_3__Brocadiales,41,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__Brocadiae;D_3__SM23-32,10,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__ODP123;D_3__uncultured planctomycete,15,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;D_3__hydrothermal vent metagenome,12,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;D_3__metagenome,12,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;D_3__uncultured Planctomyces sp.,64,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;D_3__uncultured Planctomycetales bacterium,7,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;D_3__uncultured bacterium,223,5,0,9,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;D_3__uncultured planctomycete,60,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;D_3__uncultured soil bacterium,0,9,0,2,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;D_3__unidentified bacterium wb1_D18,18,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;__,306,0,0,0,0,0,10,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Amsterdam-1B-07,34,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__C86,9,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__CCM11a,469,0,0,9,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__MSBL9,230,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Phycisphaerales,786,17,4,0,28,10,38,0,3
D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Pla1 lineage,550,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__S-70,50,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Tepidisphaerales,0,1176,226,253,270,548,316,829,166
D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__mle1-8,91,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;__,10,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__Pla3 lineage;Ambiguous_taxa,10,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__Pla3 lineage;D_3__uncultured bacterium,31,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__Pla3 lineage;D_3__uncultured organism,45,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__Pla3 lineage;D_3__uncultured planctomycete,7,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__Pla3 lineage;D_3__unidentified marine bacterioplankton,8,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__Pla3 lineage;__,42,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__Pla4 lineage;D_3__uncultured Planctomycetales bacterium,129,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__Pla4 lineage;D_3__uncultured bacterium,82,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Planctomycetes;D_2__Pla4 lineage;D_3__uncultured deep-sea bacterium,10,0,0,0,0,0,0,0,0
